stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
6531,愛普科技股份有限公司,愛普*,1,新竹縣竹北市台元一街一號10樓之一,陳文良,洪志勳,林郁昕,財務長,2011-08-04,2016-05-31,162347877,0,0,每年,董事會,勤業眾信聯合會計師事務所,簡明彥,莊碧玉,www.apmemory.com
6533,晶心科技股份有限公司,晶心科,1,新竹科學園區新竹市力行一路1號3樓A1-4,林志明,蘇泓萌,周含章,副總經理,2005-03-14,2017-03-14,50650911,0,0,每年,董事會,安永聯合會計師事務所,邱琬茹,許新民,http://www.andestech.com
6534,正瀚生技股份有限公司,正瀚-創,19,南投縣南投市內興里文獻路89號,吳正邦,陳文仁 (暫代),林秀奉,財務長,2013-11-29,2023-12-21,102800000,0,0,每半會計年度,董事會,安侯建業聯合會計師事務所,張字信,陳政學,www.chbio.com.tw
6541,泰福生技股份有限公司,泰福-KY,19,"P.O. Box 31119, Grand Pavilion, 802 West Bay Rd., KY1-1205",盛保熙,Stephen Lam,陳林正,董事,2013-05-08,2017-10-26,238610367,0,0,每年,董事會,資誠聯合會計師事務所,游淑芬,梁華玲,www.tanvex.com
6550,北極星藥業集團股份有限公司,北極星藥業-KY,19,"P.O. Box 309, Ugland House,Grand Cayman, KY1-1104, Cayman",Digital Capital Inc. (代表人: 徐展平),徐展平,徐展平,董事長代表人暨執行長,2006-02-09,2022-06-06,770433022,307065000,0,每年,股東會,資誠聯合會計師事務所,廖容翎,簡汎亞,www.polarispharma.com
6552,易華電子股份有限公司,易華電,1,高雄市楠梓區新開發路8號,萬文財,黃梅雪,黃梅雪,總經理,1973-10-06,2017-01-10,83000000,0,0,每年,股東會,勤業眾信聯合會計師事務所,王兆群,陳秀雯,http://www.jmct.com.tw
6558,興能高科技股份有限公司,興能高,14,新竹科學園區新竹市展業一路9號6樓之一、之三,陳國鍾,謝祥豪,謝祥豪,總經理,1997-03-10,2018-12-05,93750875,7300000,0,每年,董事會,資誠聯合會計師事務所,江采燕,謝智政,www.synst.com.tw
6573,虹揚發展科技股份有限公司,虹揚-KY,1,新北市新店區北新路三段207-5號4樓,高桂珍,高桂珍,程御峰,副總經理,2009-12-11,2017-09-26,80499345,0,0,每年,股東會,德昌聯合會計師事務所,陳秀莉,陳文彬,https://www.hygroup.com.tw
6579,研揚科技股份有限公司,研揚,12,新北市新店區寶橋路235巷135號5樓,莊永順,林建宏,杜昀真,資深協理,2010-12-01,2017-08-21,169451221,0,0,每年,股東會,資誠聯合會計師事務所,張淑瓊,林鈞堯,http://www.aaeon.com
6581,台灣鋼聯股份有限公司,鋼聯,28,彰化縣伸港鄉彰濱工業區線工北一路36號,林才翔,謝宗霖,林琨傑,協理,1995-05-24,2018-01-30,111270887,0,0,每年,董事會,勤業眾信聯合會計師事務所,許瑞隆,曾棟鋆,https://www.tsutw.com.tw/
6582,申豐特用應材股份有限公司,申豐,7,屏東縣枋寮鄉中山路三段55號,黃鯤雄,曾建稄,曾建稄,總經理,1979-07-17,2017-06-14,106174141,0,0,每年,董事會,勤業眾信聯合會計師事務所,許瑞軒,王兆群,http://www.shinfoong.com.tw
6585,鼎基先進材料股份有限公司,鼎基,33,高雄市小港區北林路8-1號,林勳臺,林庚賢,林庚賢,總經理,1981-03-06,2022-05-20,71450669,0,0,每年,董事會,資誠聯合會計師事務所,王駿凱,廖阿甚,http://www.dingzing.com
6591,動力科技股份有限公司,動力-KY,12,新北市中和區建一路166號9樓、9樓之一,許文昉,許文昉,姚成旻,副總經理,2013-11-28,2017-12-28,37899207,0,0,每年,董事會,勤業眾信聯合會計師事務所,謝東儒,馬偉峻,http://www.sun-max.com.tw
6592,和潤企業股份有限公司,和潤企業,33,台北市內湖區瑞光路605號10樓,劉源森,林彥良,楊鎧榮,副總經理,1999-05-25,2019-12-09,623150493,0,100000000,每年,董事會,資誠聯合會計師事務所,蕭春鴛,林佳鴻,https://www.hfcfinance.com.tw/
6598,Applied BioCode Corporation,ABC-KY,19,台北市內湖區行忠路28巷1號6樓,李家榮,何重人,何重人,總經理,2016-04-15,2020-06-09,102787561,0,0,每年,股東會,資誠聯合會計師事務所,梁嬋女,簡汎亞,www.ApBioCode.com/tw
6605,帝寶工業股份有限公司,帝寶,10,彰化縣鹿港鎮頭南里南勢巷20-3號,謝&#32137;氣,許 (余又) 銘,呂理豐,經理,1980-04-25,2004-03-17,165816397,0,0,每年,股東會,勤業眾信聯合會計師事務所,蔣淑菁,蘇定堅,www.depoautolamp.com
6606,建德工業股份有限公司,建德工業,11,雲林縣斗六市斗工九路17號,李金旆,黃盈璇,黃盈璇,總經理,1966-03-16,2023-03-24,110303783,0,0,每年,董事會,資誠聯合會計師事務所,吳建志,王駿凱,www.kentind.com
6625,必應創造股份有限公司,必應,33,臺北市內湖區新湖一路370號3樓,周佑洋,周佑洋,張瑞娟,財務長,2014-01-02,2018-02-07,57972488,0,0,每年,董事會,勤業眾信聯合會計師事務所,翁雅玲,許秀明,http://www.bin-live.com/
6641,基士德科技股份有限公司,基士德-KY,28,"高雄市鼓山區民利街15,17,19號(台灣分公司)",謝宏炅,陳世賢,吳武雄,財務長,2013-10-03,2018-09-21,37000000,0,0,每年,股東會,安永聯合會計師事務所,陳政初,謝勝安,https://www.gsd.net.tw/
6645,金萬林企業股份有限公司,金萬林-創,19,新北市汐止區新台五路一段97號30樓,吳品聰,楊文明,楊文明,總經理,2004-08-06,2023-12-21,60864050,0,0,每年,股東會,資誠聯合會計師事務所,支秉鈞,余正富,www.kimforest.com
6655,科定企業股份有限公司,科定,33,新北市新莊區福慧路268號15樓,曹憲章,曹憲章,林美妏,會計主管,2002-07-22,2018-11-28,80571817,0,0,每半會計年度,董事會,勤業眾信,蔡侑玲,吳世宗,http://www.twkd.com
6657,華安醫學股份有限公司,華安,19,台北市瑞光路583巷21號6樓之3,陳翰民,陳翰民,江銘燦,副總經理,2012-08-28,2023-06-12,88658000,0,0,每年,股東會,勤業眾信聯合會計師事務所,葉淑娟,黃惠敏,http://www.energenesis-biomedical.com
6658,聯策科技股份有限公司,聯策,14,桃園市桃園區龍壽街81巷10號,林文彬,林文彬,陳識翔,副總經理,2002-04-29,2023-11-02,36370000,0,0,每年,董事會,勤業眾信聯合會計師事務所,施錦川,劉書琳,http://www.synpower.com.tw
6666,羅麗芬控股股份有限公司,羅麗芬-KY,19,福建省漳州台商投資區龍祥路21號,嘉黛國際有限公司(代表人:羅麗芬),饒煥文,王志富,總經理特助,2016-09-21,2018-11-19,47388000,0,0,每年,股東會,資誠聯合會計師事務所,陳晉昌,廖福銘,www.luolihfen.com/
6668,中揚光電股份有限公司,中揚光,2,台中市南屯區工業區二十二路21號,李榮洲,許智程,李榮洲,董事長,2013-06-04,2018-12-12,96756087,16925000,0,每年,董事會,安侯建業聯合會計師事務所,區耀軍,簡思娟,http://www.jmo-corp.com
6669,緯穎科技服務股份有限公司,緯穎,12,新北市汐止區新台五路一段90號8樓,洪麗&#23511;,林威遠,陳昌偉,財務長,2012-03-03,2019-03-27,185840791,0,0,每年,股東會,安侯建業聯合會計師事務所,陳雅琳,黃明宏,https://www.wiwynn.com
6670,復盛應用科技股份有限公司,復盛應用,32,台北市中山區南京東路二段172號3樓,李亮箴,江慶生,許廷儀,財務長,2010-09-14,2018-12-18,137408773,0,0,每年,股東會,安永聯合會計師事務所,楊智惠,張巧穎,https://www.fusheng-precision.com/
6671,三能集團控股股份有限公司,三能-KY,25,臺中市大里區工業八路58號,張瑞榮,蕭凱峰,蕭凱峰,執行長,2015-04-29,2018-12-11,60750000,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉力維,何瑞軒,https://www.sannenggroup.com/
6672,騰輝電子國際集團股份有限公司,騰輝電子-KY,13,桃園市平鎮區湧豐里工業五路10號,Alpha Victor Limited代表人：王有慈,鍾健人,杜喬葦,財務長,2012-10-16,2019-04-17,71434745,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,劉怡青,邱政俊,www.ventec-group.com
6674,鋐寶科技股份有限公司,鋐寶科技,15,新竹縣竹北市台元一街1號13樓之一,翁宗斌,王昱賀,何振宇,財會暨股務處處長,2009-08-19,2018-11-28,67335659,0,0,每年,董事會,安侯建業聯合會計師事務所,黃更佳,區耀軍,http://www.icbn.com.tw/
6689,伊雲谷數位科技股份有限公司,伊雲谷,17,新北市三重區三和路四段111之32號7樓,蔡佳宏,林儀(執行長),林儀,執行長,2013-09-13,2022-09-13,68000000,0,0,每年,董事會,安侯建業聯合會計師事務所,郭柔蘭,吳趙仁,http://www.ecloudvalley.com
6691,洋基工程股份有限公司,洋基工程,14,新北市林口區文化二路一段266號18樓之3,劉士源,林鴻忠,程志豪,財務主管,1980-07-25,2022-01-03,105757138,0,0,每年,董事會,勤業眾信聯合會計師事務所,楊承修,錢奕圻,www.yankey.com.tw/
6695,芯鼎科技股份有限公司,芯鼎,1,新竹科學園區新竹縣創新一路19-1號,羅森洲,許英偉,李長龍,夥伴關係總監,2009-12-23,2022-11-04,96509750,10000000,0,每年,股東會,勤業眾信聯合會計師事務所,葉東煇,張雅芸,http://www.icatchtek.com/
6698,旭暉應用材料股份有限公司,旭暉應材,14,台南市安南區工業一路36號,趙勤孝,王宜凡,黃信貿,財務長,2007-05-25,2019-11-25,66389753,0,0,每年,董事會,資誠聯合會計師事務所,葉芳婷,林永智,www.fine-mat.com
6706,惠特科技股份有限公司,惠特,2,台中市西屯區工業區35路3號,鎧叡投資有限公司 代表人：賴允晉,徐秋田,許景翔,財務經理,2000-01-25,2019-12-19,78576865,0,0,每年,董事會,勤業眾信聯合會計師事務所,謝明忠,呂宜真,http://www.fittech.com.tw/
6715,嘉基科技股份有限公司,嘉基,13,新北市中和區建一路166號12樓,朱德祥,羅偉仁,涂志翔,業務副總,2011-08-22,2019-12-12,66368905,0,0,每年,股東會,勤業眾信聯合會計師事務所,莊碧玉,蔡侑玲,www.lintestech.com
6719,力智電子股份有限公司,力智,1,新竹縣竹北市台元一街5號9樓,許先越,黃學偉,邱建邦,財務長,2005-12-23,2022-01-13,104002289,21000000,0,每年,股東會,資誠聯合會計師事務所,鄭雅慧,白淑蒨,www.upi-semi.com
6742,澤米科技股份有限公司,澤米,2,苗栗縣竹南鎮和興路330號,何昆年(全珩投資股份有限公司代表人),李振瑞,何昆年,董事長,2003-02-14,2023-12-05,71267948,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳培德,劉紋伶,www.vactronics.com.tw
6743,安普新股份有限公司,安普新,14,台北市南港區三重路19-3號3樓,黃常青,黃常青,許明仁,技術長,1998-07-02,2020-12-14,150000000,0,0,每年,董事會,勤業眾信聯合會計師事務所,王浚宇,劉明賢,http://www.ampacscorp.com/
6753,龍德造船工業股份有限公司,龍德造船,29,宜蘭縣冬山鄉大興村德興五路15號,黃守真,黃守龍,黃守真,董事長,1976-05-06,2023-03-10,113137500,0,0,每年,股東會,勤業眾信聯合會計師事務所,池瑞全,郭乃華,www.lungteh.com
6754,匯僑室內裝修設計股份有限公司,匯僑設計,25,台北市松山區南京東路四段75號12樓,王秀卿,楊信力,羅月華,財務長,2014-12-09,2020-08-25,66000000,0,0,每年,董事會,勤業眾信聯合會計師事務所,呂宜真,謝明忠,https://www.richhonour.com
6756,威鋒電子股份有限公司,威鋒電子,1,新北市新店區中正路529-1號7樓,陳文琦,林志峰,林志峰,總經理,2008-07-07,2020-12-24,69777000,0,0,每年,董事會,勤業眾信聯合會計師事務所,王攀發,施錦川,https://www.via-labs.com
6757,台灣虎航股份有限公司,台灣虎航,29,台北市松山區敦化北路405巷123弄3號,黃世惠,待委任,許致遠,商務長,2014-04-21,2023-08-15,459530000,0,0,每年,董事會,安侯建業聯合會計師事務所,楊樹芝,紀孟君,https://www.tigerairtw.com
6768,志強國際企業股份有限公司,志強-KY,32,台中市西屯區市政北五路266號3樓,陳維家,馬世正,麥班達,董事長特助,2017-03-28,2021-04-22,200095061,0,0,每年,股東會,勤業眾信聯合會計師事務所,蔣淑菁,吳少君,http://www.sportsgear.com.tw/
6770,力晶積成電子製造股份有限公司,力積電,1,新竹科學園區新竹市力行一路18號,黃崇仁,朱憲國,譚仲民,副總經理,2008-04-17,2021-12-06,4188064801,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,鍾鳴遠,蔡美貞,www.powerchip.com
6771,平和環保科技股份有限公司,平和環保-創,28,高雄市岡山區本工路6號,吳明陽,黃弘傑,陳義生,協理,2006-08-01,2024-05-17,31179500,0,0,每半會計年度,董事會,安永聯合會計師事務所,洪國森,陳政初,http://www.pinghounion.com.tw
6776,展碁國際股份有限公司,展碁國際,16,台北市中正區忠孝西路一段39號2-4樓,陳俊聖,林佳璋,鄭明琪,資深副總經理,1977-12-22,2021-03-31,81581430,0,0,每年,股東會,安侯建業聯合會計師事務所,江家齊,張純怡,www.weblink.com.tw
6781,"AES Holding Co., Ltd.",AES-KY,13,新竹縣湖口鄉湖口村八德路二段656號5樓,宋福祥,宋維哲,陳柏達,財務長,2020-01-09,2021-03-22,85418780,0,0,每年,股東會,勤業眾信聯合會計師事務所,方蘇立,池瑞全,http://www.advancedenergysolution.com.tw/
6782,視陽光學股份有限公司,視陽,19,桃園市龜山區興業街1號,李重儀,李重儀,吳滄松,副總經理,1998-11-09,2022-11-28,63000000,0,0,每半會計年度,董事會,安侯建業聯合會計師事務所,高靚玟,許詩淳,www.viscovision.com.tw
6789,采鈺科技股份有限公司,采鈺,1,新竹科學園區新竹市篤行一路12號,關欣,關欣,陳恒真,副總經理,2003-12-01,2022-06-30,317528119,0,0,每年,股東會,勤業眾信聯合會計師事務所,林尚志,吳世宗,http://www.viseratech.com
6790,永豐餘消費品實業股份有限公司,永豐實,9,臺北市中正區重慶南路2段51號16樓,何奕達,陳亭蓁,陳佩雯,財務長,1986-10-29,2021-09-29,267129021,0,0,每年,股東會,勤業眾信聯合會計師事務所,葉淑娟,許秀明,https://www.yfycpg.com/
6792,詠業科技股份有限公司,詠業,15,新竹縣關西鎮大同里水坑41號,蘇開建,張鳴助,李瑞榮,策略長,1988-04-08,2021-12-08,47875325,0,0,每年,董事會,安侯建業聯合會計師事務所,許詩淳,唐慈杰,https://www.unictron.com/
6794,向榮生醫科技股份有限公司,向榮生技-創,19,臺北市內湖區民權東路6段13之20號5樓,蔡意文,洪懿珮,洪懿珮,總經理,2018-03-28,2024-05-21,60610750,15200000,0,每年,股東會,資誠聯合會計師事務所,林冠宏,王方瑜,https://www.unicocell.com
6796,晉弘科技股份有限公司,晉弘,19,新竹科學園區新竹市東區工業東四路24-2號3樓,鄭竹明,鄭竹明,鄭竹明,總經理,2010-08-05,2022-06-01,34758155,0,0,每年,股東會,資誠聯合會計師事務所,江采燕,劉倩瑜,https://www.miis.com.tw
6799,來頡科技股份有限公司,來頡,1,臺北市內湖區瑞光路358巷38弄36號9樓,愛普科技股份有限公司,孟慶達,孟慶達,總經理,2010-09-07,2022-05-12,43059133,0,0,每季,董事會,勤業眾信聯合會計師事務所,莊碧玉,邱政俊,www.m3tekic.com
6805,富世達股份有限公司,富世達,13,新北市新莊區五權二路24號8樓之4,黃祖模,徐安賜,邱稚育,財會協理,2001-06-11,2023-11-09,68553896,0,0,每年,董事會,安永聯合會計師事務所,洪國森,黃子評,www.fositek.com
6806,森崴能源股份有限公司,森崴能源,28,新北市土城區中央路四段49號,郭台強,胡惠森,李心美,財務長,2007-04-27,2021-11-15,274642902,0,0,每年,股東會,資誠聯合會計師事務所,周筱姿,陳&#21843;東,http://www.shinfox.com.tw
6807,峰源集團股份有限公司,峰源-KY,25,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",蔡文達,蔡文達,朱明偉,財務長,2019-07-12,2022-04-25,54000000,0,0,每年,董事會,資誠聯合會計師事務所,廖福銘,林一帆,www.fy-grp.com
6830,汎銓科技股份有限公司,汎銓,14,新竹市埔頂路27號1樓,柳紀綸,柳紀綸,詹惠雯,會計處長,2005-07-27,2022-08-31,51781175,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳重成,劉力維,www.msscorps.com
6834,天二科技股份有限公司,天二科技,13,高雄市前鎮區南四路3號,廖震益,黃弘傑,黃弘傑,總經理,1970-02-16,2022-09-01,88471082,0,0,每年,股東會,勤業眾信聯合會計師事務所,王騰葦,許凱甯,http://www.everohms.com
6835,圓裕企業股份有限公司,圓裕,13,新北市新店區民權路130巷4號4樓,張志中,杜淑敏,郭明豐,副總經理,1980-06-23,2022-11-10,66172297,0,0,每年,董事會,安侯建業聯合會計師事務所,楊樹芝,林恒昇,http://www.cmi.com.tw
6838,台新藥股份有限公司,台新藥,19,台北市復興北路57號8樓之6,程正禹,許力克,魏景成,商務暨策略長,2010-12-06,2024-08-13,150977100,0,0,每年,股東會,資誠聯合會計師事務所,顏裕芳,鄧聖偉,www.formosapharma.com
6854,PlayNitride Inc.,錼創科技-KY創,1,苗栗縣竹南鎮科中路13號8樓,李允立,李允立,陳銘章,營運長,2014-02-25,2022-08-18,117678622,0,0,每年,股東會,安侯建業聯合會計師事務所,鄭安志,黃海寧,https://www.playnitride.com/
6861,睿生光電股份有限公司,睿生光電,19,南部科學園區臺南市新市區環西路二段2號B室,楊柱祥,李志聖,李志聖,總經理,2019-04-02,2023-03-27,41503950,0,0,每年,股東會,勤業眾信聯合會計師事務所,翁雅玲,邵志明,http://www.innocare-x.com
6862,三集瑞科技國際集團股份有限公司,三集瑞-KY,13,新北市中和區連城路268號14樓之9,林伙利,林伙利,林伙利,董事長兼總經理,2021-07-13,2024-10-23,50000000,0,0,每年,股東會,勤業眾信聯合會計師事務所,吳恪昌會計師,張至誼會計師,www.trio.com.tw
6863,Arizon RFID Technology,永道-KY,15,"P.O. Box 32052, Grand Cayman KY1-1208, Cayman Islands.",何奕達,林秉毅,張淑芬,財務長,2021-10-21,2023-03-21,74888000,0,0,每年,股東會,勤業眾信聯合會計師事務所,林淑婉,邵志明,www.arizontw.com/webls-zh-tw
6869,雲豹能源科技股份有限公司,雲豹能源,28,台北市內湖區基湖路1號4樓之1,廖福生,趙書閔,張建偉,發言人,2016-02-15,2023-03-14,137830041,0,0,每年,董事會,資誠聯合會計師事務所,林雅慧,林永智,http://www.jv-holding.com/
6873,泓德能源科技股份有限公司,泓德能源,28,臺北市士林區德行西路35號5樓,謝源一,周仕昌,周仕昌,總經理,2016-05-16,2024-09-26,122024040,3751608,0,每年,董事會,安侯建業聯合會計師事務所,吳俊源,黃海寧,https://www.hdrenewables.com/
6885,全福生物科技股份有限公司,全福生技,19,台北市內湖區瑞光路358巷30弄1號8樓,林&#32675;,徐文祺,郭美慧,營運長,2013-07-31,2024-12-16,132310000,0,0,每年,股東會,資誠聯合會計師事務所,顏裕芳,黃珮娟,https://www.brimbiotech.com/
